artwork_type_title,style_title,id,image_id,title,search_term,file_name
Painting,,152753,c25baf47-f09d-18ad-c1be-9e0ba16b5aef,Untitled,modern art,c25baf47-f09d-18ad-c1be-9e0ba16b5aef.jpg
Painting,,105535,a2b2f2c1-ee0a-e2fc-9f8b-bcd96de9d42e,Mountain Scene,modern art,a2b2f2c1-ee0a-e2fc-9f8b-bcd96de9d42e.jpg
Painting,Modernism,104259,cb2a5848-c125-8a0f-d05c-eb958b6ba94f,Self-Portrait (No. 1),modern art,cb2a5848-c125-8a0f-d05c-eb958b6ba94f.jpg
Painting,,46134,cf8ef405-4be2-f656-7ee5-3833c35b7277,Head (I),modern art,cf8ef405-4be2-f656-7ee5-3833c35b7277.jpg
Painting,contemporary,100472,4d152c81-8389-e426-e5f2-e98902d2515a,"Untitled (Purple, White, and Red)",modern art,4d152c81-8389-e426-e5f2-e98902d2515a.jpg
Painting,,27936,afa38424-ea2d-87ea-1b98-97afb17bec1b,Still Life,modern art,afa38424-ea2d-87ea-1b98-97afb17bec1b.jpg
Painting,Modernism,2189,e7ebc4b0-46e3-c957-76ac-669cadaf1115,Ready-to-Wear,modern art,e7ebc4b0-46e3-c957-76ac-669cadaf1115.jpg
Painting,,8000,fb6f4e09-9bf8-3cd5-ad25-c913e4d0fb05,Self-Portrait,modern art,fb6f4e09-9bf8-3cd5-ad25-c913e4d0fb05.jpg
Painting,,52188,80788034-c44c-5869-ad9a-c1a87c655653,Artist in the Suburbs,modern art,80788034-c44c-5869-ad9a-c1a87c655653.jpg
Painting,Modernism,74821,b8fe5b42-fd02-51a7-8b36-7ac83de092ca,Attraction,modern art,b8fe5b42-fd02-51a7-8b36-7ac83de092ca.jpg
Painting,,74509,19b84479-43c8-f000-2077-c64b8bb3796c,Geese and Hollyhocks,modern art,19b84479-43c8-f000-2077-c64b8bb3796c.jpg
Painting,Modernism,104278,976104ad-bdb4-52fa-1e26-ef2c9e9a4605,Self-Portrait (No. 20),modern art,976104ad-bdb4-52fa-1e26-ef2c9e9a4605.jpg
Painting,,150065,44a28230-6bd9-2d07-8ab3-ab453be8e6bd,"The Acroatic Rectangle, Per XIII",modern art,44a28230-6bd9-2d07-8ab3-ab453be8e6bd.jpg
Painting,,28400,f69341c6-0f86-1f01-820d-081e356c13ff,Texturologie VIII,modern art,f69341c6-0f86-1f01-820d-081e356c13ff.jpg
Painting,Modernism,65864,a2d5b612-0900-562e-a9a0-d3efac7ccb01,Lantern,modern art,a2d5b612-0900-562e-a9a0-d3efac7ccb01.jpg
Painting,,97409,21c1792c-dc5a-21a5-0ba3-75fe04e46bdf,Amapola,modern art,21c1792c-dc5a-21a5-0ba3-75fe04e46bdf.jpg
Painting,Fauvism,9010,9887f97d-06d5-c3b0-b075-43e9ea6c1996,L'Estaque,modern art,9887f97d-06d5-c3b0-b075-43e9ea6c1996.jpg
Painting,,5569,e81e3afd-69a7-915d-d93d-4b1c2ab91bfe,Homage to the Square: Light Passage,modern art,e81e3afd-69a7-915d-d93d-4b1c2ab91bfe.jpg
Painting,,217570,3f3d618f-df66-eeed-5733-6633f001d9d0,Untitled,modern art,3f3d618f-df66-eeed-5733-6633f001d9d0.jpg
Painting,,149374,05016059-438b-ea38-8777-e68742c4eb3c,Iron Sharpens Iron,modern art,05016059-438b-ea38-8777-e68742c4eb3c.jpg
Painting,,97404,e900fcf8-29d0-2f76-a8dd-c44185643c17,Flower Returning to the H2O,modern art,e900fcf8-29d0-2f76-a8dd-c44185643c17.jpg
Painting,,39242,e3d4be23-a20a-0f16-64df-dd4da9c4246d,The Dirty Rat,modern art,e3d4be23-a20a-0f16-64df-dd4da9c4246d.jpg
Painting,,90156,d840f1b3-fc11-a965-c0c3-2e501b6d8205,Mirage,modern art,d840f1b3-fc11-a965-c0c3-2e501b6d8205.jpg
Painting,,20397,f82f0ffe-ad42-2743-be0b-fb871ac5bfa2,First Theme,modern art,f82f0ffe-ad42-2743-be0b-fb871ac5bfa2.jpg
Painting,Modernism,105800,f2c5656a-1347-c1f3-a32a-77c80102927d,Train Station,modern art,f2c5656a-1347-c1f3-a32a-77c80102927d.jpg
Painting,,185190,7ebb868a-19b4-381b-4180-5fabd19ac48f,Face Holding a Leaf,modern art,7ebb868a-19b4-381b-4180-5fabd19ac48f.jpg
Painting,,9524,b408d0fa-d8b9-5e8d-8918-281f27c621f4,Rite,modern art,b408d0fa-d8b9-5e8d-8918-281f27c621f4.jpg
Painting,,53010,fdb0b101-b858-e7f4-26d2-d75a992cd767,Roadsters Old and Young,modern art,fdb0b101-b858-e7f4-26d2-d75a992cd767.jpg
Painting,,24671,d627d197-2f49-35b3-8ca2-ca1afba7a448,Prelude to a Synthesis,modern art,d627d197-2f49-35b3-8ca2-ca1afba7a448.jpg
Painting,,14316,b90e3693-6ae7-b16b-da7e-ad5d3363d8ca,Classic Boundaries I,modern art,b90e3693-6ae7-b16b-da7e-ad5d3363d8ca.jpg
Painting,,53039,1a878162-93e7-53f9-91e7-3d1b400c3e3e,Treasure Hunt,modern art,1a878162-93e7-53f9-91e7-3d1b400c3e3e.jpg
Painting,Modernism,104277,cd1c6936-b2b0-3d8f-5622-59d0f2d0d62e,Self-Portrait (No. 19),modern art,cd1c6936-b2b0-3d8f-5622-59d0f2d0d62e.jpg
Painting,Modernism,104274,d618e310-7d27-ff22-e400-de8892b5befc,Self-Portrait (No. 16),modern art,d618e310-7d27-ff22-e400-de8892b5befc.jpg
Painting,Surrealism,93801,6e5c632f-6481-5dfa-b70d-a6510786b4c6,Showcase Doll,modern art,6e5c632f-6481-5dfa-b70d-a6510786b4c6.jpg
Painting,,30341,3f3c5575-a5fd-013c-fb11-bdb9feae26a8,Self-Portrait,modern art,3f3c5575-a5fd-013c-fb11-bdb9feae26a8.jpg
Painting,Surrealism,83905,0ecc7b1a-70b3-7ac6-1a46-3401d0963aa6,That Which I Should Have Done I Did Not Do (The Door),modern art,0ecc7b1a-70b3-7ac6-1a46-3401d0963aa6.jpg
Painting,Modernism,104270,80441fc3-1875-593e-72ab-2ce8d003259f,Self-Portrait (No. 12),modern art,80441fc3-1875-593e-72ab-2ce8d003259f.jpg
Painting,,52998,2d12a122-7a9d-3f93-f1b1-8a940155cf6d,Composition,modern art,2d12a122-7a9d-3f93-f1b1-8a940155cf6d.jpg
Painting,,86448,59338344-fdf2-a6b9-0748-6cf10370a10e,Selectmen of Provincetown,modern art,59338344-fdf2-a6b9-0748-6cf10370a10e.jpg
Painting,,39234,f16d5b7d-eec5-f5b4-e7f8-4fb39c751bd8,Green Marfak,modern art,f16d5b7d-eec5-f5b4-e7f8-4fb39c751bd8.jpg
Painting,Surrealism,12408,6550ee41-15f6-3cd6-9ac4-402090726faa,Ladder to the Light,modern art,6550ee41-15f6-3cd6-9ac4-402090726faa.jpg
Painting,,23979,ff7cad77-2c31-8f0d-94f6-ce1e980cb77d,Capella,modern art,ff7cad77-2c31-8f0d-94f6-ce1e980cb77d.jpg
Painting,,156077,2a637fc8-9360-2053-e867-92ee9d11586b,Transom #2 (Twilight),modern art,2a637fc8-9360-2053-e867-92ee9d11586b.jpg
Painting,Modernism,104263,e25a910d-f8ed-34d3-dd37-6c83bbc22123,Self-Portrait (No. 5),modern art,e25a910d-f8ed-34d3-dd37-6c83bbc22123.jpg
Painting,,17178,db9a94fd-3d3a-3114-b4cd-0dfd8aaa9a57,The Actress Consuelo,modern art,db9a94fd-3d3a-3114-b4cd-0dfd8aaa9a57.jpg
Painting,Surrealism,62326,1d7d470b-4325-212b-1398-305b51a79cd1,Wings,modern art,1d7d470b-4325-212b-1398-305b51a79cd1.jpg
Painting,Surrealism,93798,aa2b57e9-3773-03c1-0fb4-0135e7358dc6,Picture of Dorian Gray,modernism,aa2b57e9-3773-03c1-0fb4-0135e7358dc6.jpg
Painting,Modernism,111628,831a05de-d3f6-f4fa-a460-23008dd58dda,Nighthawks,modernism,831a05de-d3f6-f4fa-a460-23008dd58dda.jpg
Painting,Modernism,24306,3ee54063-9d78-ee86-0103-b477d988a93f,Blue and Green Music,modernism,3ee54063-9d78-ee86-0103-b477d988a93f.jpg
Painting,Modernism,21727,1bbf95fa-2182-af0d-1e5d-9a3025e53fab,Thanksgiving,modernism,1bbf95fa-2182-af0d-1e5d-9a3025e53fab.jpg
Painting,Modernism,100858,8fa4d1dd-b05f-eb8d-b83f-7b5dd65642db,Sky above Clouds IV,modernism,8fa4d1dd-b05f-eb8d-b83f-7b5dd65642db.jpg
Painting,Modernism,118577,dc49268e-ecd0-6603-67f7-aad81769bda2,Red Hills with Flowers,modernism,dc49268e-ecd0-6603-67f7-aad81769bda2.jpg
Painting,Modernism,24687,b3688c8c-06f2-2a35-56bb-19de1a05344e,Yellow Hickory Leaves with Daisy,modernism,b3688c8c-06f2-2a35-56bb-19de1a05344e.jpg
Painting,,15156,1fdbfe10-de4e-63a9-1bfd-04facf08d54d,The Golden Wall,modernism,1fdbfe10-de4e-63a9-1bfd-04facf08d54d.jpg
Painting,Modernism,61428,9ae64560-a416-ec19-851a-c76c5ca3c64f,Cow's Skull with Calico Roses,modernism,9ae64560-a416-ec19-851a-c76c5ca3c64f.jpg
Painting,Surrealism,118718,d2c459c3-c6cf-551b-fd27-5a2854b9fa81,The Banquet,modernism,d2c459c3-c6cf-551b-fd27-5a2854b9fa81.jpg
Painting,Modernism,26083,596d9fb7-e748-b510-85cc-ca1cf7ca8046,The Cloisters,modernism,596d9fb7-e748-b510-85cc-ca1cf7ca8046.jpg
Painting,Surrealism,145241,b846f704-96d3-3898-aece-13969147c48c,A Chemist Lifting with Extreme Precaution the Cuticle of a Grand Piano,modernism,b846f704-96d3-3898-aece-13969147c48c.jpg
Painting,,70125,498b59aa-5cce-b5af-c436-443095df1c1b,The Key,modernism,498b59aa-5cce-b5af-c436-443095df1c1b.jpg
Painting,,82410,df0a03a4-be1c-3f8d-73b1-5941dca57bba,Untitled (Painting),modernism,df0a03a4-be1c-3f8d-73b1-5941dca57bba.jpg
Painting,Modernism,93802,5e8ff889-2138-0a5c-267e-c938169285cd,A Face from Georgia,modernism,5e8ff889-2138-0a5c-267e-c938169285cd.jpg
Painting,Impressionism,70065,2e796bd8-4e0b-f55a-7c69-75a70a3e97d7,Afterglow,modernism,2e796bd8-4e0b-f55a-7c69-75a70a3e97d7.jpg
Painting,Modernism,151363,96e26f4f-c578-b14c-2714-2a565f19e0d0,Weaving,modernism,96e26f4f-c578-b14c-2714-2a565f19e0d0.jpg
Painting,,146906,512baa0a-e1e5-f745-f6ea-f603f55446c6,The Annunciation,modernism,512baa0a-e1e5-f745-f6ea-f603f55446c6.jpg
Painting,Modernism,70035,aebc6ccf-0df3-feec-dafc-e83b4d3c2cb1,Ballet Skirt or Electric Light (from the White Rose Motif),modernism,aebc6ccf-0df3-feec-dafc-e83b4d3c2cb1.jpg
Painting,Modernism,111636,55bed66c-1551-5073-ac7e-3d253dbfd36c,A Boy Named Alligator,modernism,55bed66c-1551-5073-ac7e-3d253dbfd36c.jpg
Painting,Surrealism,53237,20c72625-9ab4-2e8e-04d5-4f038c18b2a9,In the Third Sleep,modernism,20c72625-9ab4-2e8e-04d5-4f038c18b2a9.jpg
Painting,Modernism,52660,6503a528-7691-65bf-d1b9-0af69edb17a1,The River,modernism,6503a528-7691-65bf-d1b9-0af69edb17a1.jpg
Painting,Surrealism,56682,2843f22e-8ef1-2cd5-b53e-6712cd664e9a,The Rock,modernism,2843f22e-8ef1-2cd5-b53e-6712cd664e9a.jpg
Painting,Modernism,70036,5f158c2a-16e1-63ed-f4bb-f922f0b279a6,It Was Yellow and Pink III,modernism,5f158c2a-16e1-63ed-f4bb-f922f0b279a6.jpg
Painting,Realism,6565,b272df73-a965-ac37-4172-be4e99483637,American Gothic,modernism,b272df73-a965-ac37-4172-be4e99483637.jpg
Painting,Modernism,46327,f98530b2-8570-58b2-38b4-e7544b49f1bd,"Black Cross, New Mexico",modernism,f98530b2-8570-58b2-38b4-e7544b49f1bd.jpg
Painting,,59646,8806d7fe-0e1d-128a-5e2b-67fbbdb009cb,"Oct. 31, 1978 (Today Series, ""Tuesday"")",modernism,8806d7fe-0e1d-128a-5e2b-67fbbdb009cb.jpg
Painting,,152437,2b99326e-ba24-a0d4-1be3-d32c89143d36,Fisherman's Cottage,modernism,2b99326e-ba24-a0d4-1be3-d32c89143d36.jpg
Painting,Modernism,32630,0d8382f8-b876-8c93-c88b-2e89b4f0d2d9,The Black Place,modernism,0d8382f8-b876-8c93-c88b-2e89b4f0d2d9.jpg
Painting,Modernism,70028,f368d532-9b58-62da-bd86-d16316f92487,Madawaska—Acadian Light-Heavy,modernism,f368d532-9b58-62da-bd86-d16316f92487.jpg
Painting,Modernism,158751,ba74b990-fc26-64fd-4704-328e99e1eef8,Spring,modernism,ba74b990-fc26-64fd-4704-328e99e1eef8.jpg
Painting,Modernism,158749,67b6776b-09df-bf71-72e9-5b43446906b4,"Peru – Machu Picchu, Morning Light",modernism,67b6776b-09df-bf71-72e9-5b43446906b4.jpg
Painting,,144467,b8ca5039-1d0c-648d-ad46-838ecea3e14c,Farm near Duivendrecht,modernism,b8ca5039-1d0c-648d-ad46-838ecea3e14c.jpg
Painting,,100830,5b47411e-93d7-580f-be82-d122d7a525e0,Untitled XI,modernism,5b47411e-93d7-580f-be82-d122d7a525e0.jpg
Painting,,118981,0b884b37-acec-7c15-5077-927bb991f69e,Corpse and Mirror II,modernism,0b884b37-acec-7c15-5077-927bb991f69e.jpg
Painting,Modernism,65906,8ac41eae-cddd-3f22-ba4e-c0e3f3f061e0,A Reasonable Facsimile,modernism,8ac41eae-cddd-3f22-ba4e-c0e3f3f061e0.jpg
Painting,Modernism,84742,ded89c7f-e204-d5de-f60a-53de3d28e69a,Red and Pink Rocks and Teeth,modernism,ded89c7f-e204-d5de-f60a-53de3d28e69a.jpg
Painting,Modernism,60510,e1e20a4f-bd35-6b51-775c-32d2a500b3fa,Hogs Killing a Snake,modernism,e1e20a4f-bd35-6b51-775c-32d2a500b3fa.jpg
Painting,,119521,f73dcb2d-1efb-c4a9-7c8a-95facc266ed8,Landscape at L'Estaque,modernism,f73dcb2d-1efb-c4a9-7c8a-95facc266ed8.jpg
Painting,,129849,3f732b69-0ae7-7d1e-ad53-e20b0cc2de72,Houses at Murnau,modernism,3f732b69-0ae7-7d1e-ad53-e20b0cc2de72.jpg
Painting,,61748,2d384434-c049-7f51-ce4f-b03b8168154a,Brilliant Yellow #9,modernism,2d384434-c049-7f51-ce4f-b03b8168154a.jpg
Painting,,117241,1ff6d8fe-5cc0-f7b4-5af5-870df19f0330,Girl with Cat,modernism,1ff6d8fe-5cc0-f7b4-5af5-870df19f0330.jpg
Painting,Modernism,93811,2d43ebe4-89aa-ae2d-6fd6-085bb6b77ee0,Into the World There Came a Soul Called Ida,modernism,2d43ebe4-89aa-ae2d-6fd6-085bb6b77ee0.jpg
Painting,Modernism,93799,000ee963-112f-e51e-4fc6-5d0578021ac4,The Temptation of St. Anthony,modernism,000ee963-112f-e51e-4fc6-5d0578021ac4.jpg
Painting,,109439,e5d11520-96cd-8b62-06a9-6d16ddf8affd,America Windows,modernism,e5d11520-96cd-8b62-06a9-6d16ddf8affd.jpg
Painting,Modernism,2895,e358588d-f0b2-69a2-5b26-7d8594687a29,"Green Mountains, Canada",modernism,e358588d-f0b2-69a2-5b26-7d8594687a29.jpg
Painting,Modernism,117266,ec19d5f1-ae0f-5186-d421-4a53dca5fb90,Nightlife,modernism,ec19d5f1-ae0f-5186-d421-4a53dca5fb90.jpg
Painting,Cubism,111060,aebda29e-16b8-4393-6edc-805cdb6ba459,Daniel-Henry Kahnweiler,modernism,aebda29e-16b8-4393-6edc-805cdb6ba459.jpg
Painting,Modernism,49714,1fa655f4-8fcc-df9f-f32d-6e3e41465186,The Artist Looks at Nature,modernism,1fa655f4-8fcc-df9f-f32d-6e3e41465186.jpg
Painting,Modernism,156600,1c9ab509-5711-3f06-3eba-f855797c95bd,The Indestructibles,modernism,1c9ab509-5711-3f06-3eba-f855797c95bd.jpg
Painting,Modernism,93808,5e6f27b6-811a-c415-a376-fad61a3af987,Divided and Divided,modernism,5e6f27b6-811a-c415-a376-fad61a3af987.jpg
Painting,Impressionism,30732,96b2d860-a0f9-7965-9f90-f0a7c16aa427,The Shoe Shop,modernism,96b2d860-a0f9-7965-9f90-f0a7c16aa427.jpg
Painting,Cubism,84239,872371ff-d773-f209-8062-7f88c95f2691,Portrait of Sylvette David,modernism,872371ff-d773-f209-8062-7f88c95f2691.jpg
Painting,Surrealism,118731,7ba54d10-aa5f-cec2-f7c1-1a5f130c6546,Drive in the Knife,modernism,7ba54d10-aa5f-cec2-f7c1-1a5f130c6546.jpg
Painting,Modernism,111629,1b5f4407-8dae-f16f-0429-1ccd417edd9b,Self-Portrait,modernism,1b5f4407-8dae-f16f-0429-1ccd417edd9b.jpg
Painting,Modernism,11371,f3ad0bd5-2502-a308-bd69-e6ca4987f55f,Spring Rains,modernism,f3ad0bd5-2502-a308-bd69-e6ca4987f55f.jpg
Painting,Modernism,20390,e7f197b8-193e-456c-619e-c127a03e4a6c,Descent from the Cross,modernism,e7f197b8-193e-456c-619e-c127a03e4a6c.jpg
Painting,Modernism,32596,543d2011-2055-35e1-8b69-c93d59d52b01,Flesh (Smaller Than Tears Are the Little Blue Flowers),modernism,543d2011-2055-35e1-8b69-c93d59d52b01.jpg
Painting,Surrealism,52983,bd4991b1-dd2c-da63-d259-14d908e00644,The Past and the Present,modernism,bd4991b1-dd2c-da63-d259-14d908e00644.jpg
Painting,,120542,5d3eec02-5b6f-1954-c6f1-63c159415cd5,Painting (The Circus Horse),modernism,5d3eec02-5b6f-1954-c6f1-63c159415cd5.jpg
Painting,,96625,262f965f-e86a-d0ba-8e24-fefcdc3979de,"Supervielle, Large Banner Portrait",modernism,262f965f-e86a-d0ba-8e24-fefcdc3979de.jpg
Painting,,118569,2ba52998-3adf-80e3-8efb-54dd9d83b5cd,Bad Times,modernism,2ba52998-3adf-80e3-8efb-54dd9d83b5cd.jpg
Painting,Modernism,93813,7893ede4-351d-f37d-c4fe-51a3fd967de8,And Man Created God in His Own Image,modernism,7893ede4-351d-f37d-c4fe-51a3fd967de8.jpg
Painting,,118691,583859c3-cf78-288f-dd2d-78a364b07d49,Garden Airplane-Trap,modernism,583859c3-cf78-288f-dd2d-78a364b07d49.jpg
Painting,Modernism,66108,febc31a0-7471-4290-393d-c83b8c7bd82e,"Movement: Boats and Objects, Blue Gray Sea",modernism,febc31a0-7471-4290-393d-c83b8c7bd82e.jpg
Painting,,109886,408a289f-593e-6abc-33d5-7b4bccdec9be,Screamin' Jay Hawkins,modernism,408a289f-593e-6abc-33d5-7b4bccdec9be.jpg
Painting,Modernism,158750,f6517995-3f7b-4499-1214-33496c4b471c,Road – Mesa with Mist,modernism,f6517995-3f7b-4499-1214-33496c4b471c.jpg
Painting,,84246,f0c598c9-db4c-13a2-0c80-8db94af7ca2e,White (Bianco),modernism,f0c598c9-db4c-13a2-0c80-8db94af7ca2e.jpg
Painting,Modernism,9503,8f5f8f8f-8765-b04e-8ffa-f4379d9511f5,Champs de Mars: The Red Tower,modernism,8f5f8f8f-8765-b04e-8ffa-f4379d9511f5.jpg
Painting,Modernism,152057,b29b7f71-2098-9fc7-16cf-05ff99f0afdc,"This, My Brother",modernism,b29b7f71-2098-9fc7-16cf-05ff99f0afdc.jpg
Painting,Surrealism,93812,577e1fb9-0542-07c7-ba31-4260e6ebecf4,"Poor Room—There Is No Time, No End, No Today, No Yesterday, No Tomorrow, Only the Forever, and Forever, and Forever without End",modernism,577e1fb9-0542-07c7-ba31-4260e6ebecf4.jpg
Painting,Modernism,9516,be112b4c-4249-4391-8445-a7d871cf6514,Portrait of Mary Block,modernism,be112b4c-4249-4391-8445-a7d871cf6514.jpg
Painting,Surrealism,110970,65c4dc22-a1e9-3b36-ae62-0064c04eeb94,On the Threshold of Liberty,modernism,65c4dc22-a1e9-3b36-ae62-0064c04eeb94.jpg
Painting,Surrealism,153498,0814b40d-9680-05ba-ea4e-9ac32226f257,Buoy,modernism,0814b40d-9680-05ba-ea4e-9ac32226f257.jpg
Painting,Modernism,158748,c7f347b6-2ec2-0d73-8a79-5c83e4d49c38,Abiquiu Sand Hills and Mesa,modernism,c7f347b6-2ec2-0d73-8a79-5c83e4d49c38.jpg
Painting,Modernism,70037,544501c8-c144-000b-7165-f7a0b15b899d,Black Rock with Blue Sky and White Clouds,modernism,544501c8-c144-000b-7165-f7a0b15b899d.jpg
Painting,Modernism,76047,292e165b-bef2-ea36-5d67-a1c7b60d2c52,A Vision,modernism,292e165b-bef2-ea36-5d67-a1c7b60d2c52.jpg
Painting,avant-garde,118597,79ebd91e-d0b0-d82e-446c-b33da86c4fb0,Departure of Summer,modernism,79ebd91e-d0b0-d82e-446c-b33da86c4fb0.jpg
Painting,Modernism,93789,8b80ad4c-3e99-5f2f-c799-89432b5ff954,Western Industrial,modernism,8b80ad4c-3e99-5f2f-c799-89432b5ff954.jpg
Painting,Cubism,44084,a55d85fc-616b-629d-907b-75a35d4bb5c7,Woman with a Bird Cage,modernism,a55d85fc-616b-629d-907b-75a35d4bb5c7.jpg
Painting,,101518,097b24de-79b9-a5a1-57f3-9e7545dc4319,Summer Night in Arizona,modernism,097b24de-79b9-a5a1-57f3-9e7545dc4319.jpg
Painting,Modernism,65937,73a61bab-fcf6-7145-3e29-8edd95212db1,"Landscape No. 3, Cash Entry Mines, New Mexico",modernism,73a61bab-fcf6-7145-3e29-8edd95212db1.jpg
Painting,Modernism,64276,04e42e38-be5d-dacf-d627-17b2ca320cbe,...And the Home of the Brave,modernism,04e42e38-be5d-dacf-d627-17b2ca320cbe.jpg
Painting,Modernism,84228,e71f73ca-b5d3-4baa-4384-f2218b9df22a,By-Products Plants,modernism,e71f73ca-b5d3-4baa-4384-f2218b9df22a.jpg
Painting,Modernism,93807,4fd1fc33-24d0-0cc0-f148-2fecc6b7409f,Memories of the Past,modernism,4fd1fc33-24d0-0cc0-f148-2fecc6b7409f.jpg
Painting,Modernism,65901,8851a134-ad75-3cd9-5e03-b5b604b6e48c,Swing Music (Louis Armstrong),modernism,8851a134-ad75-3cd9-5e03-b5b604b6e48c.jpg
Painting,Modernism,65901,8851a134-ad75-3cd9-5e03-b5b604b6e48c,Swing Music (Louis Armstrong),modernism,8851a134-ad75-3cd9-5e03-b5b604b6e48c.jpg
Painting,Impressionism,122230,c964a2be-c766-4c22-e886-f8fc05502c80,Twilight,modernism,c964a2be-c766-4c22-e886-f8fc05502c80.jpg
Painting,Modernism,70038,7f59a75c-7b22-bf2e-92fc-e2cd5f7d2f3d,From a Day with Juan IV,modernism,7f59a75c-7b22-bf2e-92fc-e2cd5f7d2f3d.jpg
Painting,Modernism,7021,8cca1b7d-2c6c-5f92-2e9d-6744b0a48aa4,Portrait of Marevna,modernism,8cca1b7d-2c6c-5f92-2e9d-6744b0a48aa4.jpg
Painting,,118733,ce4f8db6-62eb-6c05-2198-4b63867e12f5,Untitled (Match-Woman I),modernism,ce4f8db6-62eb-6c05-2198-4b63867e12f5.jpg
Painting,,90441,8363dfda-5f9e-3e11-0c6c-2ddd219921cf,Abstract Cityscape,modernism,8363dfda-5f9e-3e11-0c6c-2ddd219921cf.jpg
Painting,Realism,118284,c1649f5f-f6c2-c518-07ef-a2114ec7ff59,Renganeschi's Saturday Night,modernism,c1649f5f-f6c2-c518-07ef-a2114ec7ff59.jpg
Painting,,15569,fe68289b-d212-899e-86dd-c8c485ec77c6,PH-246,modernism,fe68289b-d212-899e-86dd-c8c485ec77c6.jpg
Painting,,111666,a917685e-e96d-ecb1-2822-d6f50ce8ea5a,In the Magic Mirror,modernism,a917685e-e96d-ecb1-2822-d6f50ce8ea5a.jpg
Painting,Modernism,59820,6669679c-0fb7-eb39-74d5-6e827f9e0dab,Tattoo and Haircut,modernism,6669679c-0fb7-eb39-74d5-6e827f9e0dab.jpg
Painting,Modernism,62444,55e19e15-ad9f-9207-b44d-a6ad640c7260,Mine Disaster,modernism,55e19e15-ad9f-9207-b44d-a6ad640c7260.jpg
Painting,,110974,85ddc062-0cc4-431f-679b-b9a139fba241,The Two Philosophers,modernism,85ddc062-0cc4-431f-679b-b9a139fba241.jpg
Painting,Modernism,93803,bbbedb77-ff47-4c12-d1c2-e94499bb6ae2,Pray for These Little Ones (Perforce They Live Together),modernism,bbbedb77-ff47-4c12-d1c2-e94499bb6ae2.jpg
Painting,,80586,e458fc80-cb2e-f5c0-3c81-8c24b0bdc15b,Portrait of a Woman,modernism,e458fc80-cb2e-f5c0-3c81-8c24b0bdc15b.jpg
Painting,,145289,bf3537d3-21ee-ae1e-a13f-631afb0263d0,Maggie's Brain,modernism,bf3537d3-21ee-ae1e-a13f-631afb0263d0.jpg
Painting,,111668,d6ae4b1c-5668-54e4-fb59-76be7beed7c2,Asiatic God,modernism,d6ae4b1c-5668-54e4-fb59-76be7beed7c2.jpg
Painting,third intermediate period,805,6cb56687-a433-ae6b-ab07-af71dd755ec9,Funerary Papyrus of Tayu-henut-Mut,modernism,6cb56687-a433-ae6b-ab07-af71dd755ec9.jpg
Painting,,151364,d35a28b7-d36c-fce5-9131-5a1b934a3635,Untitled,modernism,d35a28b7-d36c-fce5-9131-5a1b934a3635.jpg
Painting,,118673,a4989ecb-b3dc-1350-f672-d9da71a640d4,Two Nude Women,modernism,a4989ecb-b3dc-1350-f672-d9da71a640d4.jpg
Painting,Modernism,60623,84346127-0ac3-f514-9fbf-1c2a1be58f03,Quadrangles in Two Planes,modernism,84346127-0ac3-f514-9fbf-1c2a1be58f03.jpg
Painting,Modernism,79600,d0ff476b-fad1-2594-e18b-5bc7e0bb57a6,The Railway Crossing (Sketch),modernism,d0ff476b-fad1-2594-e18b-5bc7e0bb57a6.jpg
Painting,,118766,cf83e46d-cb8f-3864-5ee0-bdc50ea4db26,Gemini,modernism,cf83e46d-cb8f-3864-5ee0-bdc50ea4db26.jpg
Painting,Modernism,62271,528f813c-9a8b-b07a-d28f-ac443bac4dd8,Nude,modernism,528f813c-9a8b-b07a-d28f-ac443bac4dd8.jpg
Painting,,105207,72f0d7ee-878d-d9f9-4550-eb4417490e0d,Caliente,modernism,72f0d7ee-878d-d9f9-4550-eb4417490e0d.jpg
Painting,Modernism,93814,f9bd5533-4c7f-fc2d-0bd2-db8581c4ff52,Captain Joseph Medill Patterson,modernism,f9bd5533-4c7f-fc2d-0bd2-db8581c4ff52.jpg
Painting,,153698,d585b957-3864-90eb-280e-a1fe4af1291b,Antwerp,modernism,d585b957-3864-90eb-280e-a1fe4af1291b.jpg
Painting,Modernism,65908,97314d3d-dc9b-fd8e-644e-eb5150f16721,The Dark Mountain,modernism,97314d3d-dc9b-fd8e-644e-eb5150f16721.jpg
Painting,Modernism,104031,adffecec-bc0d-0eee-b62b-a411fb208073,"The Shelton with Sunspots, N.Y.",modernism,adffecec-bc0d-0eee-b62b-a411fb208073.jpg
Painting,Realism,42953,b50c59a4-bd4d-b549-8c38-c20a1b30e0df,The Butcher Cart,modernism,b50c59a4-bd4d-b549-8c38-c20a1b30e0df.jpg
Painting,Modernism,26643,306b073a-8ba7-3ce9-bafb-5522225a1535,Twentieth Century Ruin,modernism,306b073a-8ba7-3ce9-bafb-5522225a1535.jpg
Painting,Surrealism,136951,7936f883-d01b-cace-1edf-e381ad8de07f,Portrait of Gala with Two Lamb Chops in Equilibrium upon Her Shoulder,modernism,7936f883-d01b-cace-1edf-e381ad8de07f.jpg
Painting,Surrealism,118730,38fca3f3-264f-cb08-16de-3accc1cb8996,Untitled (Psychological Morphology),modernism,38fca3f3-264f-cb08-16de-3accc1cb8996.jpg
